Time (s),Channel 1 (V),Channel 2 (V)
-9.060000000000001e-05,0.0317108972648816,0.0245329713387952
-9.057500000000001e-05,0.03095921957446767,0.02356156905024631
-9.055000000000001e-05,0.03032852659993297,0.02279152637358221
-9.0525e-05,0.02859480471146152,0.02093918493085498
-9.05e-05,0.02714352782607779,0.02004277521897038
-9.0475e-05,0.02676168189177595,0.01898780169766486
-9.045e-05,0.02502129781363205,0.01726816247094724
-9.0425e-05,0.02405968513075707,0.01631009214993846
-9.04e-05,0.02316220239339042,0.01549517285635513
-9.0375e-05,0.02258147162988836,0.01473602430851099
-9.035e-05,0.02235950392858758,0.01374877843856187
-9.0325e-05,0.02203757432277196,0.01373246672575954
-9.03e-05,0.0212648715046625,0.01338476034891297
-9.0275e-05,0.02076936614660268,0.01286124900160938
-9.025e-05,0.02079863762393378,0.01259153716811668
-9.0225e-05,0.02056217727006273,0.01215906404572344
-9.02e-05,0.02087201457415441,0.01265912438005238
-9.0175e-05,0.02111486589637238,0.01263591869163546
-9.015e-05,0.02090873558318927,0.01287653201046924
-9.0125e-05,0.02173455440254292,0.01329957198881844
-9.009999999999999e-05,0.02208794420809485,0.01361096322026669
-9.007499999999999e-05,0.02234010739229897,0.01380560662795654
-9.004999999999999e-05,0.02315446605776957,0.01448092261905884
-9.002500000000001e-05,0.02347434276241803,0.01496051405596026
-9.000000000000001e-05,0.02356683744688196,0.01516358353260751
-8.997500000000001e-05,0.02466920810160809,0.01584158831641673
-8.995e-05,0.02527253614996169,0.01657526281254219
-8.9925e-05,0.02642801017139822,0.01754830385728544
-8.99e-05,0.02734119005355735,0.01886832152720176
-8.9875e-05,0.02771638432696488,0.01905519662018274
-8.985e-05,0.02851173939014788,0.01995634660694519
-8.9825e-05,0.02967559389785365,0.02096005588797387
-8.98e-05,0.03116117691171202,0.02201075756208965
-8.9775e-05,0.03168545047150662,0.02306885660122043
-8.975e-05,0.03260144490664515,0.02411238519859437
-8.9725e-05,0.033435117141633,0.02466826161037425
-8.97e-05,0.03502639834892676,0.02590380763529884
-8.9675e-05,0.03533790256917772,0.02679209082306632
-8.965e-05,0.03531776628093478,0.02693650699042104
-8.9625e-05,0.03409789467244891,0.02644093805098387
-8.96e-05,0.03435295537640401,0.026296631805623
-8.9575e-05,0.03427050598861309,0.02597851903683622
