Time (s),Channel 1 (V),Channel 2 (V)
0.0002289,0.4907598166621884,0.4573702270014185
0.000228975,0.4893913069571669,0.4552459479278574
0.00022905,0.4871133813606913,0.45288459695743
0.000229125,0.4844364557737372,0.4500327480844354
0.0002292,0.4826410846669388,0.4476492079503125
0.000229275,0.4819807265994298,0.4464767835973619
0.00022935,0.4819426760985495,0.4460027879593199
0.000229425,0.482561405589945,0.4461350454039469
0.0002295,0.4834921016130455,0.4466844636846895
0.000229575,0.484858083868803,0.4477947196308811
0.00022965,0.4859486633588752,0.4485530488308357
0.000229725,0.4855953854211609,0.4478752023602181
0.0002298,0.4843586896289316,0.4462580260230738
0.000229875,0.4829414645782923,0.444946870961511
0.00022995,0.4808894433881905,0.4426215446168886
0.000230025,0.4792824614114354,0.4401934893962763
0.0002301,0.4767419586153433,0.4377792012582236
0.000230175,0.474340287120589,0.4351598656454855
0.00023025,0.4731155545882093,0.4329558674142194
0.000230325,0.4720085813684012,0.4316916435165492
0.0002304,0.4717725770765373,0.4309389898191729
0.000230475,0.4729106627012071,0.4315359660763421
0.00023055,0.4740243956088505,0.431914902744489
0.000230625,0.4752519033796374,0.4332207583909936
0.0002307,0.4762606529829499,0.4340125251904774
0.000230775,0.4760277609227285,0.4335669412551026
0.00023085,0.4747330626477816,0.4320633319524874
0.000230925,0.4728176624798572,0.4299846734347937
0.000231,0.4704058118070863,0.4274804547930315
0.000231075,0.4687309950743981,0.4249449639041297
0.00023115,0.4662740963353335,0.4219112824133819
0.000231225,0.4636077166543281,0.4189172382679521
0.0002313,0.4616295762752614,0.41665969884971
0.000231375,0.4604427753049738,0.4151759765993027
0.00023145,0.4602879863827933,0.4143485270717595
0.000231525,0.4605335057777689,0.4141329491465066
0.0002316,0.4613331609902047,0.41464376717176
0.000231675,0.4625489830249826,0.4157058611221745
0.00023175,0.4634812748101675,0.4160737430965437
0.000231825,0.4625026761898395,0.4150694184685607
0.0002319,0.460989437801865,0.4134967914076805
0.000231975,0.4592660345739135,0.4114304298122402
0.00023205,0.45687273835221,0.408865592700166
0.000232125,0.4546900331678105,0.4063941392590333
0.0002322,0.4525350308096574,0.4037495146097052
0.000232275,0.4501827783816887,0.4008646042247013
0.00023235,0.4484202542037565,0.3989049147259185
0.000232425,0.4473084540514325,0.3971844510797994
0.0002325,0.447451418475684,0.3964984104598765
0.000232575,0.448027538145958,0.396802779229687
0.00023265,0.4487897375514577,0.3975303034427544
0.000232725,0.4501127630812928,0.3984108496902041
0.0002328,0.4505013658393087,0.3985888530532053
0.000232875,0.4493359242931934,0.3976100226004594
0.00023295,0.4474405950458946,0.3954722955489009
0.000233025,0.4459870341952478,0.3935160364241665
0.0002331,0.4431637841632561,0.3904097586454157
0.000233175,0.4407697743088194,0.3877330411943584
0.00023325,0.4379477533109797,0.3846487018542899
0.000233325,0.4349652045943952,0.3814362876186836
0.0002334,0.4330033984756703,0.3786569210677765
0.000233475,0.4316576358140248,0.3772693290668676
0.00023355,0.4314126912898621,0.3765014609198079
0.000233625,0.4315495006317881,0.3763767480187692
0.0002337,0.4323741528130233,0.3765430470822761
0.000233775,0.4332238416093206,0.3770327130336624
0.00023385,0.4330856446481907,0.3769991842614012
0.000233925,0.432319391412303,0.3757755550227367
0.000234,0.4304069349794034,0.3737993632594281
0.000234075,0.4282855625638104,0.3713117038651492
0.00023415,0.425427503112936,0.3680303972337851
0.000234225,0.4230557348120224,0.3657165358602352
0.0002343,0.4204265334141124,0.3624707068182829
0.000234375,0.4177096245709584,0.3590224857074697
0.00023445,0.4156013056874465,0.3569000414851439
0.000234525,0.4141715325945785,0.3555436533518254
0.0002346,0.4139682265580947,0.3544524525066605
0.000234675,0.4142946441526504,0.3543446521474424
0.00023475,0.4149109453104393,0.3548983783397809
0.000234825,0.4160967154778898,0.3556917976450356
0.0002349,0.4160973894643602,0.3557392188623637
0.000234975,0.4144023035797314,0.3539957227047762
0.00023505,0.4124895200651622,0.3515283264502255
0.000235125,0.4099530314531958,0.3489605034311725
0.0002352,0.4069254842281461,0.3454852496052662
0.000235275,0.4044123571766315,0.3422260979478232
0.00023535,0.4013238835569707,0.3390653444615916
0.000235425,0.3983720507826182,0.3356900957263018
0.0002355,0.3962017945247896,0.3332722632482856
0.000235575,0.3947824384875156,0.3316097398734705
0.00023565,0.3945606969387532,0.330528693391353
0.000235725,0.3948961538812646,0.3303733350557085
0.0002358,0.3952862929319705,0.330580468106643
0.000235875,0.3960004311551909,0.3309520881630318
0.00023595,0.3955862565575627,0.3305741999813053
0.000236025,0.3938615152682361,0.3287371606004951
0.0002361,0.3918357299926515,0.3263638773987431
0.000236175,0.3894534356089209,0.323731469895528
0.00023625,0.3863311239038196,0.3204777544122415
0.000236325,0.3837342540333574,0.3177087701562122
0.0002364,0.3806264330373695,0.3145266024745084
0.000236475,0.377694988353747,0.3110240538119042
0.00023655,0.3758409606008919,0.3085580707347024
0.000236625,0.3744525682949934,0.3070508259193911
0.0002367,0.3739808273235402,0.3063073464781911
0.000236775,0.3743518469639311,0.3062668885782836
0.00023685,0.3748206442003592,0.3065635076658584
0.000236925,0.3753508634096858,0.3067569648069651
0.000237,0.3746022329376859,0.3060567468271871
0.000237075,0.3727436359530242,0.3039751707820634
0.00023715,0.3703467120982596,0.3014337878553441
0.000237225,0.3675673504793701,0.2985247166963113
0.0002373,0.3645578720386668,0.2950038651077207
0.000237375,0.3619455698603455,0.2919485414896704
0.00023745,0.358234193980112,0.2882998201441894
0.000237525,0.3555433029970286,0.2850332379090733
0.0002376,0.3537084144776199,0.2827706725939695
0.000237675,0.3518861037351367,0.2806839566860687
0.00023775,0.3511945936165035,0.2795864877155662
0.000237825,0.3514693818651131,0.2791514228341674
0.0002379,0.3520019600270859,0.2794152881177045
0.000237975,0.3519421139931403,0.2793688698004305
0.00023805,0.3509584307395874,0.2783922047000739
0.000238125,0.3487382301019887,0.2762760969826349
0.0002382,0.346262994966303,0.2733865481848814
0.000238275,0.3429769838414195,0.2699270330518688
0.00023835,0.3401874628676454,0.2664222506573259
0.000238425,0.3371190899033076,0.2633299223065999
0.0002385,0.3342094803990128,0.2598503377759149
0.000238575,0.33127589481719,0.2566682726635349
0.00023865,0.3295002080799535,0.2546105610810607
0.000238725,0.3283358171598065,0.2531150661516099
0.0002388,0.3279176283780531,0.2524336183580708
0.000238875,0.3280017973943275,0.252025734347455
0.00023895,0.3288900818276213,0.2524660644541375
0.000239025,0.3288097783219859,0.2526859161012117
0.0002391,0.3271965322356823,0.2512171575754745
0.000239175,0.3251541450874811,0.2488267794864376
0.00023925,0.3224934149989483,0.2459714432564368
